Image Name,HuM1,HuM2,HuM3,HuM4,HuM5,HuM6,HuM7
AM218.jpg,3.0084516151114387,7.453704809128758,11.847559900817087,11.06199361190795,-22.51846487450029,-14.789183515455843,-23.57147264331703
AM1948.jpg,2.939510335184569,7.042254702051144,12.052817871143708,12.672707781316223,-25.051329706769007,-16.236641167568607,-25.61158979851196
AM1946.jpg,2.9816128547439575,7.46008233097664,10.863173227089327,10.597546282689168,-21.330204935210364,-14.364314207164636,-22.316671813671075
AM214.jpg,2.7483839278913598,6.986359827639361,9.662707899923001,9.387926031699623,18.942284597311506,12.945501409359236,19.36446887497523
AM1939.jpg,3.0421410307895336,8.100463745487593,11.354805529136085,10.838226334755497,-22.40385505217743,-15.23365462682801,21.961340677271487
AM215.jpg,2.9809992660955373,7.181827630340605,10.682550504252522,10.901329913770676,-21.693736491931144,-14.493194393591503,-23.02751551675793
AM217.jpg,2.9180145881069572,7.394835331528384,10.04384312008205,10.432414251200537,20.6759469162651,14.130651393059393,21.475259637524058
AM1947.jpg,2.6321602117921965,6.248697989121282,9.830084243680865,9.5846304173523,19.580158969740825,12.98702693539875,-19.358918341050344
AM213.jpg,2.4970897006109913,5.85872378813443,9.925628060100959,9.49645190644996,-19.760420416762884,-13.318623817231915,19.22521329480478
AM1940.jpg,2.885866408460457,7.271342611663129,10.51316890284406,9.738348509061275,20.326559713048983,13.71644741043026,19.891588755026522
AM1950.jpg,2.799075359321895,6.915843647323159,10.02170782774316,9.972038355388863,19.978844058431207,13.601434838489757,20.643704256395505
AM1954.jpg,2.8030672008663142,6.90922644429954,10.783933193002385,10.448288634543541,21.21506990602486,-14.013490892089898,-21.214759297346237
AM1952.jpg,2.9591220344057843,7.192194313394781,10.489545755415334,10.161549998097371,-20.579485271287993,-13.79248362875176,20.717227033799936
AM1960.jpg,2.60854554090906,6.16379386123415,11.662552775261442,11.582210191579188,23.216177622711893,14.826201791885923,-23.846770268055053
AM1953.jpg,2.9657790364644923,8.08493565371933,11.67172675180747,10.672296326895601,21.847515627062656,14.73126169263533,22.76118594108717
AM1957.jpg,2.9254771314144996,7.204455008054058,10.350144718902534,10.580258811585434,21.81045750084118,14.598499040233436,21.051965606142232
AM1951.jpg,2.853517144950228,7.252535097479225,11.185309213662922,11.043588926914177,-22.247467015456763,-14.710808713457102,22.39385800927624
AM196.jpg,3.0323175324009926,7.630393087785204,10.924285187419642,10.594286283618318,-21.356546458916146,-14.41091711854854,-22.286732108945767
AM1956.jpg,2.968909313848019,7.384147729038479,10.324849553384931,10.66059456998383,21.154984499073013,14.43131326223932,22.21144642874965
AM1959.jpg,2.951649014501543,7.105762588018756,10.739578886834089,10.435458208462872,21.05080744770748,14.00811835071537,21.482858658922996
AM1955.jpg,3.086615808156593,8.132820373181136,11.54160028658262,11.084557592002401,-22.628361004424605,-15.29333628342118,22.489708897333887
AM1958.jpg,2.9798823371699457,7.672538965709991,10.543373399852452,10.89159941526082,22.319128205497048,16.362932778774432,21.61750088712758
AM1783.jpg,3.080177302651728,7.8516019340880545,11.289456462847188,11.198673156774843,-22.44497138559407,-15.124602130198326,23.437745772762057
AM1961.jpg,3.0422514851942473,7.540841145062799,12.65760623025136,11.542141297398993,-23.716071685487535,-15.313594475165427,-23.911587238482312
AM1787.jpg,2.863133479146847,6.877693411156147,10.57649712894675,10.60541135232444,-21.35948942503189,-14.247798902057895,-21.334963893223147
AM1786.jpg,2.9318369530543475,6.9803454773972495,11.562889010424385,11.698889804835392,23.738173822789477,-15.193526828401545,23.365704045406577
AM227.jpg,2.7924336370768668,6.750451783362003,10.234090827134182,11.902695555062097,23.23143499422553,15.298478867068383,23.049009897915514
AM225.jpg,3.0334071351912355,10.157854911646282,15.521461663242642,13.020606760712331,-27.38193403292111,18.164957739472964,27.525775338904523
AM1788.jpg,2.8262397542679785,7.129219991995952,9.950201257044027,9.816931026312767,-19.745251455173925,-13.40594416435353,20.06544995366568
AM221.jpg,2.691913406321982,6.718920394256356,9.409950892206135,9.176636529041112,18.502299451264975,12.712295300173622,-18.899224932168938
AM1964.jpg,2.9183634975571975,7.030096790585752,10.833177522331129,10.442132140276598,-21.403859869571072,15.468405189555476,21.1350884850649
AM1963.jpg,3.070248911320792,7.9681785906037845,11.393309036322798,10.966145422261535,-22.148967513124767,-14.952236539436024,-23.070474788086187
AM219.jpg,3.0116675578341368,8.203774548542098,10.704078083881708,11.717455080643296,-22.938326964294134,-15.82000571452662,23.59935724193624
AM1784.jpg,3.088644571807651,8.010427325150912,11.60968842136708,11.195726202852448,-22.598447086763183,-15.201838190833298,-24.70049871757862
AM1792.jpg,3.0521673371771016,7.771439760993778,11.289198171716103,10.812656197045419,-21.863608323594203,-14.698376234514267,23.833505909930647
AM223.jpg,3.0355418504901386,7.969239629365663,12.403657852461741,11.069605389972338,-22.812444282876573,-15.06096376245909,-23.581260034384588
AM1796.jpg,3.039867484670356,7.59841531295474,11.07203277479214,10.920891683400372,-21.92508885827449,-14.722797368024418,22.645358426321433
AM1798.jpg,3.0136736790726357,9.210229739399859,10.717968886540138,11.350794641210706,-22.88085405842627,-16.395580658784983,-22.408540765403988
AM220.jpg,3.04796438385179,7.533102319154886,11.320736997514016,10.925018562940698,-22.05705100103477,-14.691648910572656,-22.74001368983406
AM1791.jpg,2.8286141055488967,6.760363776459437,10.747270510627981,10.28952674604833,20.879148480406574,13.675306933274817,-21.084631135547273
AM22.jpg,2.812217111542499,6.607309969616093,11.29200560931455,11.35644646432366,-23.225150009670052,-16.063506215734296,22.69912792479214
AM1799.jpg,2.9521978456140836,7.737799833609362,10.28232949757381,10.871425740315297,-21.475948590405782,-14.76795109273458,21.909546392129993
AM1795.jpg,2.764326877342977,6.372179239106668,9.356684713677849,9.547355686136793,19.12866189717737,13.095681834520507,19.173422417950743
AM1797.jpg,2.9123339747542465,7.610550424886595,10.409751450325595,10.16077725194561,20.461994893899128,14.023702970115508,21.02092143199221
AM1789.jpg,2.9592124527872317,7.574947064665693,10.802779858768979,10.605789805465136,22.389176511027802,15.178057427638889,21.311588420052612
AM224.jpg,2.7231630291311117,6.617672813513096,9.965326434475429,10.785149254258307,-21.646468474133357,14.194783071310148,21.184868900470555
AM222.jpg,2.958288405946744,7.823894843265787,10.340502527525492,10.533367601659396,-20.970312801014785,-14.447517231993134,-23.135778094008277
AM1793.jpg,2.8448919781134214,7.063164794950132,10.094878662670828,10.418058401553363,20.78809715693308,14.217628300235884,-20.869587647822172
AM226.jpg,2.8931799286081707,7.488530119492974,10.025467735779088,10.431419432463755,21.687481373080455,-14.511492422790703,-20.661783615974525
AM1785.jpg,2.9889343613990116,7.878396997024057,11.844903599976172,10.670755153542542,-21.93272704939398,-14.703674236825702,-22.790397395552333
AM1794.jpg,2.8412227381616626,6.891633426694565,9.869548233526904,10.036082813170902,-20.457663678656235,-13.875007689744338,-20.015542062722453
AM1962.jpg,2.970160712804549,7.221445837527625,11.984026126261439,11.948554836087133,25.127889611813725,15.576311277073595,23.9156609245131
AM1790.jpg,2.967976141972811,7.810608749662317,11.495130312512401,11.016011886889379,22.282257958752577,14.99544285559466,22.931092389417568
AM179.jpg,2.85139845350615,7.066962235777165,10.540244343085192,10.263711475044145,21.15747708466902,13.876600138773254,-20.689500078210397
AM1968.jpg,2.893501566118518,7.145577219445151,10.605295499140874,10.184681639468522,-20.6550681323587,-13.78901551205695,-20.84597690900313
AM1974.jpg,2.9999853611401504,7.526375009074647,11.01845215295375,10.853320944210008,-21.915137203245074,-14.827529901317687,21.967450964170755
AM1966.jpg,2.7931573309724067,6.793133018579078,11.0010787308636,10.429727140992378,-21.389517820097108,14.144942287969263,-21.23031975717161
AM197.jpg,2.955015916137308,7.775267577763646,10.42721660001527,10.8257395325575,-21.452287243231893,-14.715857869637262,23.19918651471524
AM1975.jpg,2.781197026372307,6.912551449632853,10.608539294337767,10.60004120157595,-21.280847411049884,-14.902531429497458,21.467968317569852
AM1977.jpg,2.721395785329135,6.411423124813288,11.1102567830727,11.050710110147882,22.205460857953984,14.300806047393847,22.400248222738878
AM1976.jpg,2.9559246476864374,7.536500965561372,11.714138808754255,10.591217877269896,-21.74477835611707,-14.359989656607452,-22.93994656428777
AM1973.jpg,2.895522688864892,6.977652566550314,10.984921459776078,10.843777424907207,21.91696262077893,14.386543213755665,-21.900628216531
AM1978.jpg,2.895041379885176,6.886433602947492,10.983217134873279,11.53136074473899,-22.796349158759863,-14.976683767922385,-23.517634670013294
