Image Name,Homogeneity,Contrast,Energy,Correlation
AM218.jpg,0.519093458786878,64.11567744576341,0.2675732399347545,0.9943634187337234
AM1948.jpg,0.6233938924429657,227.2859271387638,0.35635356648532734,0.9873476006432969
AM1946.jpg,0.5227157399551442,129.33277118297178,0.29471446304693577,0.9913909748865928
AM214.jpg,0.3873688659438629,312.5000245599673,0.14989267469314252,0.9763097801002262
AM1939.jpg,0.5893827982080715,105.22022103970528,0.3605058180502248,0.9909292191953893
AM215.jpg,0.4626719626178207,239.01927138763818,0.20195223394072803,0.9829798214088562
AM217.jpg,0.3982312904078197,281.0870241506345,0.11064740051377295,0.9782350625959789
AM1947.jpg,0.6094131391083695,250.6640360212853,0.29920391066488694,0.9861942189248404
AM213.jpg,0.4585320157440552,123.0851412198117,0.185457897446613,0.9913121822067765
AM1940.jpg,0.48263120351130595,193.5837413016783,0.15041676503798027,0.9895929110318264
AM1950.jpg,0.5625677602512388,131.89070814572247,0.26547635314174806,0.9889184361258816
AM1954.jpg,0.38900338182496974,146.15618501841996,0.11384692102881852,0.990109208218324
AM1952.jpg,0.5142982251977503,80.81832173557102,0.20037915559935582,0.9932352447040219
AM1960.jpg,0.48915459928749966,150.574375767499,0.20417477623699917,0.990337325848011
AM1953.jpg,0.5494703988093183,176.37290216946377,0.2767574127960815,0.9887330762892018
AM1957.jpg,0.5372826207137602,313.18072861236186,0.2734358695580603,0.980173787855516
AM1951.jpg,0.48097990481611463,67.45326238231682,0.20581592884630132,0.9947039013218218
AM196.jpg,0.5116811146515898,183.09090462546047,0.2649415596717641,0.9869767119166006
AM1956.jpg,0.5441157242431667,86.26203847728203,0.21896134184748997,0.9941149933429261
AM1959.jpg,0.5620365654146469,135.89133033155957,0.32690486759076764,0.991302348265056
AM1955.jpg,0.551009484727286,187.10506753990995,0.3029455699070596,0.9839130254018639
AM1958.jpg,0.4792764843593368,251.71302496930008,0.18238063377050523,0.9805286386330692
AM1783.jpg,0.5776055537744944,153.09761768317642,0.4085283942392119,0.9886392197013895
AM1961.jpg,0.5132465293620259,77.5329676627098,0.2741139741014974,0.9945950458336338
AM1787.jpg,0.4966862777241742,271.003683995088,0.11182994530020217,0.9806034796904328
AM1786.jpg,0.5836366134430115,67.77892754809662,0.28970851729932534,0.9960122064172696
AM227.jpg,0.3813612441748514,210.60329103561196,0.09315650653170676,0.9781356206642281
AM225.jpg,0.5315867848805726,236.8852067130577,0.19592529801901726,0.9793579856442377
AM1788.jpg,0.519708769238187,285.1374212034384,0.21284520971739332,0.9826058671535969
AM221.jpg,0.5357125749576801,224.86539500613998,0.19320114817323783,0.9805260385042779
AM1964.jpg,0.5186430267388542,108.92414244781007,0.287987999133591,0.9936645804659683
AM1963.jpg,0.5895533841122024,84.2930822758903,0.34873635091926514,0.994227647653442
AM219.jpg,0.5545575377202244,221.85247646336472,0.1783367251429228,0.9826561168893029
AM1784.jpg,0.5899863001838472,113.46745804338929,0.31319163993326915,0.9901822067082763
AM1792.jpg,0.5947118021749453,39.052312730249696,0.22797970338513124,0.9964162032205331
AM223.jpg,0.5855954623222693,77.97267294310275,0.3927998828260821,0.9941888214363845
AM1796.jpg,0.5950571953293944,115.65837085550555,0.3092529298924585,0.9930275219234385
AM1798.jpg,0.4793099010016383,248.02752353663527,0.20375542495449536,0.9805712971621139
AM220.jpg,0.5188274987783439,84.43877200163733,0.2618805196522867,0.9926609182688445
AM1791.jpg,0.5629429639951959,99.17082275890297,0.21357767772751515,0.9936038241348927
AM22.jpg,0.5645203515724974,197.66020466639375,0.23558654150851577,0.989291254454539
AM1799.jpg,0.5079338125480188,200.9425460499386,0.10746827341537461,0.9839256681533205
AM1795.jpg,0.3991840000016501,240.9151207531723,0.12650498136162514,0.985932043288244
AM1797.jpg,0.47436884472332413,262.55551371264835,0.21257895100816182,0.9816732765309693
AM1789.jpg,0.5210426806114161,167.96964388047482,0.2966350172009168,0.9858885935381151
AM224.jpg,0.33425522624788256,182.53825624232502,0.09030760258546286,0.9801171097723174
AM222.jpg,0.5047946757970678,266.454703233729,0.20492572812507998,0.978083218904715
AM1793.jpg,0.5384798332625262,285.5407777322963,0.2363350141712872,0.9832225074343092
AM226.jpg,0.5663953278118068,296.865427752763,0.21046508501884295,0.9805196335104295
AM1785.jpg,0.5949234652372244,101.01735571019239,0.38321918191945675,0.9934396614193505
AM1794.jpg,0.564973782428752,198.73260744985674,0.26531948765079166,0.9871354662997531
AM1962.jpg,0.5158994788346521,201.21036430618096,0.2662799064557412,0.9863561267141682
AM1790.jpg,0.5036850833755486,119.66262791649612,0.23065197702051016,0.9873615042918389
AM179.jpg,0.5132263729400997,93.36000000000001,0.17526397715353326,0.9935846661338051
AM1968.jpg,0.5512512390051166,163.33755218993042,0.35890402247745273,0.990647136118164
AM1974.jpg,0.45679098870389667,85.94346295538273,0.18187539604709738,0.9925345830359876
AM1966.jpg,0.5373535245494595,124.55160049119934,0.31116193495153993,0.992922228315932
AM197.jpg,0.5616991275200512,312.03107654523126,0.18930675834697797,0.9808093145946042
AM1975.jpg,0.5928411101206498,104.25224723700367,0.2733817757240804,0.9930803574206806
AM1977.jpg,0.6244410921865693,254.76076954564058,0.3008164940816231,0.9867972635113846
AM1976.jpg,0.5543765350950065,103.77864920180107,0.38932709944415017,0.993530215517093
AM1973.jpg,0.5423831532412169,187.8843061809251,0.3330808200926338,0.9895596324910624
AM1978.jpg,0.5044925891738148,362.15472779369634,0.28485943705751965,0.9801028627997583
AM1972.jpg,0.5290705023673334,96.48604175194433,0.3150484540198016,0.9926199868707783
AM1969.jpg,0.5970378189461635,132.95510437986084,0.3995496940949249,0.9908293646877208
AM1967.jpg,0.5186417868446108,126.02077773229637,0.2715739501444981,0.992257988218918
AM1965.jpg,0.5315599718134332,262.61108473188705,0.32270520454580504,0.9814579632358977
AM1971.jpg,0.5624174139179439,156.97049529267295,0.3243699823707856,0.9907132252415799
AM1970.jpg,0.5698132275481804,57.374621367171514,0.2917002395679616,0.9956734216834501
AM1989.jpg,0.5960632671262402,54.33629144494475,0.2602717948027439,0.9950293444876919
AM1987.jpg,0.4490457884813991,67.34601719197708,0.15753091871632371,0.995248725717113
AM1986.jpg,0.5996380985217862,77.99867376176832,0.38274179807411984,0.9945669586492097
AM1800.jpg,0.4426423112296162,263.9259435120754,0.12067211499258519,0.9766578914444436
AM228.jpg,0.5194801473964203,267.13088825214896,0.153945893571694,0.9819647145038234
AM1802.jpg,0.4758569262029698,219.86482194023745,0.26895605549064955,0.9869280437704627
AM1801.jpg,0.48515554462206845,139.6372656569791,0.14397149445805504,0.9908326446508369
AM229.jpg,0.5294861152104882,108.30855505525993,0.1840660807547579,0.9881369554284324
AM1979.jpg,0.5775148848799047,210.42159639787147,0.2283822270816796,0.9851079634124099
AM1804.jpg,0.5768210922449868,263.75441670077777,0.30204179639418655,0.9868016501143066
AM1985.jpg,0.554796613925469,75.84260335652885,0.21555474293572285,0.9932511923550807
AM1806.jpg,0.48616753400681895,105.19906672124438,0.22899913683934037,0.9925472014441072
AM198.jpg,0.5082259829078694,188.41573475235367,0.1752345255023029,0.9863927447826075
AM199.jpg,0.5140389263369998,116.42158002455997,0.26500442171922484,0.9914135784394504
AM1980.jpg,0.6249610625254678,328.32884158821116,0.29543077792398936,0.9833815384372957
AM1805.jpg,0.5409279044695173,182.93201801064268,0.1759872109207283,0.9762606840986876
AM231.jpg,0.5886969151684982,291.6900040933279,0.2420751184116731,0.981761674135247
AM1807.jpg,0.6632764197389237,46.69738845681539,0.45811809494025574,0.9962484887466592
AM23.jpg,0.4766566624492204,157.17665165779778,0.17470436619994245,0.9889283377374642
AM1981.jpg,0.5323575612806476,70.60627097830537,0.29202563007743026,0.995723227835448
AM1983.jpg,0.6098991131844009,155.4457142857143,0.2664445589966619,0.9880613120538216
AM1982.jpg,0.5476006411908982,107.82164551780599,0.2789534840356189,0.991355488998217
AM1984.jpg,0.5493402059208548,188.75040523945972,0.2782840731300594,0.9895213487039453
AM230.jpg,0.4111220755536631,253.64565697912403,0.062185297126053696,0.9747519077981298
AM180.jpg,0.5620905307791338,301.334572247237,0.2097108697232899,0.9775323518353207
AM1988.jpg,0.5296726127596615,99.73015145313141,0.32629279872926176,0.9937703788049769
AM18.jpg,0.5218802244624825,88.60265247646336,0.1946045163532931,0.993881909278439
AM1803.jpg,0.5702007650252037,85.80424068767908,0.2935420373418955,0.9905930816190688
AM233.jpg,0.5041799406927776,267.0114940646746,0.1868878346177551,0.9833077672587981
AM232.jpg,0.5587426392235298,101.02683585755219,0.36633357671884775,0.9922436825647584
AM1808.jpg,0.507032674235455,152.69825624232504,0.3114934530792213,0.9908882984328762
AM289.jpg,0.5006315141598406,277.89208350388867,0.207578182125637,0.9789363680932497
AM318.jpg,0.46704449802784753,190.60651657797786,0.188106684510491,0.9864107087598577
AM299.jpg,0.45711779641364503,133.83214081047893,0.1451274393567576,0.9877424341441952
AM319.jpg,0.42476223594340956,142.9397625869832,0.1780568153665218,0.9894293664134555
AM281.jpg,0.47110503652351904,240.26595169873107,0.18466543109866382,0.9821813463735548
AM298.jpg,0.41524777765444465,76.8691608677855,0.09490504890921408,0.990281553620293
AM296.jpg,0.4623884862974079,68.20646745804338,0.17621917550018557,0.9926318546045975
AM295.jpg,0.42274929571127695,233.3854768726975,0.20790718054763824,0.9824215048575823
AM28.jpg,0.40518728904720674,284.76646745804345,0.11029153293297848,0.9727956757895092
AM309.jpg,0.5129113743991407,243.83349979533358,0.1807481779143608,0.9828181761562312
AM292.jpg,0.42656299825848787,178.90220221039706,0.18352223385192637,0.9860575924456079
AM321.jpg,0.4750043265429412,176.20307818256242,0.21848558801338805,0.9902375783729691
AM284.jpg,0.4640974036671023,147.5438395415473,0.21156820312106672,0.986608316195891
AM297.jpg,0.4535927834658285,297.7665002046664,0.10419213541205645,0.9809001557431657
AM300.jpg,0.43274415770018393,166.48699140401146,0.10233229438816112,0.9816693386574917
AM306.jpg,0.5135480162974227,239.73876381498158,0.1926478661634184,0.9805234015424353
AM313.jpg,0.34816277073320595,194.74367580843227,0.09470761428115836,0.9819075667881054
AM320.jpg,0.47568911912421463,112.42786737617683,0.1873791534486823,0.9860482244509308
AM282.jpg,0.5006498786066436,167.28987310683584,0.17789201107083538,0.9793087250378206
AM286.jpg,0.42057722791284835,201.72821940237412,0.13836381611998125,0.9821386011658588
AM304.jpg,0.5077332232033799,173.42614817846913,0.19187196334729337,0.9893346979575462
AM31.jpg,0.40158912143545306,281.93164142447813,0.04750526510469198,0.9780051983359979
AM307.jpg,0.42835594875680816,178.4283749488334,0.17610780952884222,0.9866515377669177
